id,cc_cons
13949,4043.235944947678
44222,2138.877739335076
40217,1841.1783907971094
19532,2975.507671040563
11150,7693.436181139814
18895,5809.230170164745
36439,2517.201448341363
18058,1130.3847195268625
6907,1706.6450338618774
43296,2186.3610272211895
23955,3262.3238579627327
25201,1904.3954980507117
19181,2269.3652768215525
14318,1869.210902476348
33652,2483.7744139285214
21434,2442.394900145267
28515,7307.384772083822
25230,8894.284077833407
10204,1444.4021963625703
21214,2486.2346240892207
21435,997.8190560597377
11502,9652.059995929203
19178,2826.501779212404
39400,4282.298492351807
16375,5236.0313889962
498,1988.2349183145357
41751,1319.3860015278137
14649,1849.5957488602276
44961,4189.154303733804
8809,6798.002032664518
15493,1904.3167005854104
8712,1836.5566723326888
5849,177.18409964957354
7535,2328.457718008801
2182,5129.357547996598
21830,1160.326508144493
2045,4972.617024417215
12290,2210.5569978189437
28388,1393.4239000389641
46736,2459.722895291982
7020,1633.1560612126932
3650,3670.1127814164574
12508,2887.879290403051
22971,2428.056267037065
43371,4071.4283561479774
14696,1358.976756311322
25871,2735.9737874682755
11037,2160.8989842601354
17238,1996.5143491071326
32544,3646.403277393923
5240,2231.695647625141
5209,2929.226519664264
20110,3455.845471599389
29603,2854.3696866128507
36044,4025.2245501549014
2410,1717.366512933128
535,4338.985599519144
21646,1346.8852169481142
15456,4618.091640601045
17962,3339.7963759317913
7577,1316.254095916799
30389,2620.788131001232
19355,2353.645209356184
45755,1920.767009958144
41202,15464.590796798268
4958,5985.939243996856
44402,4007.0660028425987
26440,3073.4424758141663
14554,1764.6137371843781
19655,3032.016988293409
17008,4127.609416239538
45683,8614.872523513144
8832,3104.1665363465218
5757,2379.575829374485
42604,1233.9430024234387
45288,1781.9597985439952
11802,4598.279883936957
12099,1076.0037114130666
20614,2968.289963802917
7550,1311.2287327076963
35895,4975.982000340327
28683,1375.5951256599108
18826,2387.2561224791666
14328,6886.628039110363
17011,2660.189513928259
35575,1612.2248815211647
45314,4523.609332071676
25759,2633.897515478414
31278,1609.2876944411287
29552,2308.5387097674875
15351,1617.9540063755176
37712,1524.2696971704884
25129,9283.158877389189
24377,2608.530441389517
26676,2863.3329804522846
24078,3416.006556393689
36553,3021.098712182501
31327,10095.611026289638
41038,16868.016964869395
23444,2310.5704142269165
18780,3683.6380131810474
5029,3150.0571503950414
3733,3695.1491811504843
28663,2459.4415515520463
12112,7496.775022224979
12698,3392.696146231628
45370,1957.2134056921395
27958,2210.840633385083
10307,2317.0362525951605
30082,1415.4770730894136
34560,3755.2579037252526
27355,1883.8982916690536
23113,6628.330156613738
27578,1914.4361368752768
43100,3478.7116647093217
2798,3085.4890148824434
29228,2545.490918822742
15330,2685.3989659267763
619,4424.744997251573
15350,20412.851264792815
6555,1489.0059542721754
29635,3038.5663991723195
7524,4053.4630410211853
44556,4220.766485346635
24459,5481.315240699346
41392,1418.3209751589613
20657,1997.8294160074065
26909,3413.5387329496934
24874,2712.06764437478
17716,2328.930795712863
33679,2163.1183379091176
7106,2388.313879697603
38942,1447.6149395211144
30889,2121.4208906636986
17647,5868.7166827163155
4926,5104.912094600393
41727,3098.084965231163
20071,4782.682532728409
13443,3148.679380841797
27205,6009.1178624906615
29698,15013.299541920549
19755,4977.541675673828
46345,3336.4827088882903
40340,3127.4187395330378
25843,2812.7947603386083
36011,2020.5771176011767
5619,2192.354899154357
3894,4136.294520247723
16077,2102.154044340119
7597,2087.683446566693
44204,7854.482090359574
36690,2459.317593882887
33907,1767.8185973025643
34417,1569.9896865302783
30809,2448.436357585734
20637,4785.707493123276
19926,4507.793251806616
42513,1636.9717727350512
8502,2004.1332925965514
35341,2124.3801654160966
42694,4113.337084818324
32038,1338.1647391148683
27177,5653.170926278969
32351,6738.851267406199
17294,1524.3767934579864
37440,2966.497523954655
1896,5423.983128725604
35470,1008.8118174083689
4380,6544.520383612528
46279,2748.122798952125
25698,1248.88216381358
36609,2681.9547564257896
31680,2483.646213460961
32783,3805.078081560161
23349,1504.4458704945782
35568,1518.1161495013357
40341,1436.04194399145
46199,2151.820327091249
43035,3250.4419326740795
28091,2300.0131811756896
24809,8450.791150936178
4275,13883.826804102791
21415,7965.397715646007
39579,3026.269610571635
22923,18674.16361626304
5874,4205.308746218008
25907,2790.114629176775
46122,4131.187912934802
41827,2070.916985605691
36730,9219.542547305633
28881,2355.365238398758
39590,3764.553623324497
5242,1111.5984317602488
3514,2428.700382886335
24526,2021.9871358291948
35088,1328.3023508061212
26236,4700.043585991886
34961,3023.1579372820765
37042,1706.0872596848212
43749,2255.891969918412
18923,3609.183615609834
3896,6903.589723673463
175,2294.248799352734
15803,5671.591390353456
10764,8506.537507024583
45765,1514.4352436441745
460,2525.2577845683595
29748,3334.83951529953
19211,8155.6504521192965
26699,4920.492385343735
25596,10348.55201510474
15079,8683.524536115625
34666,4099.596891910847
13161,2970.538136331771
26097,1784.1061560106575
9297,4325.450506094071
600,3891.103643078784
44720,4079.5309877362415
21162,809.5853856920479
5806,2327.685374055948
16373,15035.930409408697
2539,4777.302967081857
13282,2044.1036193123127
38418,1820.5772321696559
18370,2970.9638817882674
26617,6076.636006995608
12333,3468.1477902219676
26240,2840.318013723516
10045,912.0990793629718
11172,1535.7836894428428
16255,4567.439098198973
16978,1962.902334532711
3118,5147.661874676133
8521,1635.9584643295327
10766,2061.0970989639322
1942,1579.1484757812973
14879,4893.382840325437
33262,2525.985394007594
24849,1403.0387757846822
38010,2830.730919456705
23251,3057.4922510416754
24659,2182.412425870418
2770,1292.5828887056182
13661,2460.315060527949
12448,6047.251972934947
33700,2643.729634611265
22916,1209.8751560701517
23596,3008.4159138964887
46408,20206.194253120113
43314,3984.5551730309567
1298,1772.1994320099943
29081,5526.016023235241
32030,1755.37010073182
15186,2462.320842878176
32949,4409.02804812187
45287,4509.273362843226
31860,4650.31576967854
31972,6825.125850060459
43589,2152.1606652172254
35395,1398.987883027951
44673,2046.5101254144095
18928,5035.883919804407
16946,2006.938435151243
10133,3479.188415020389
8253,1924.8262059244025
5688,5718.087567836782
17553,5607.879577888463
40902,3324.4928341788914
2124,1913.3324593394043
19390,13843.020672400828
31277,2162.1987194163976
15944,3002.6887426258895
28504,1996.2443015993294
9634,3525.7714115552913
17249,3767.177166959621
5497,5624.4480329150265
16326,2440.5922489169634
30900,2374.6463677183624
11943,2438.8779539115367
18202,3602.9261701486816
45708,3235.092204536639
9527,1246.5091311155556
30149,1994.7621608236748
3983,4204.263790073696
2066,7410.89710044581
28884,2253.2976828753763
22663,2414.7579895038875
45950,3550.927094356224
33569,1316.320572626476
12046,1846.65025404724
12061,1549.0680003755494
26211,2350.5667626842933
40518,1661.4369868579618
13566,24130.28363242486
14490,2939.5633311108118
25742,1331.0129572560209
22908,2710.5049654275044
24831,12055.379914180545
40683,5227.855266181977
40272,10104.678864663638
12340,8584.337760325432
4573,1515.9324496813329
29286,2158.8754589805612
29985,1700.2433174140367
28527,3998.561029014839
10207,3711.483705642178
38110,3313.9415967535497
27699,2981.379759632659
14078,2718.505284578896
25516,3562.598514368451
23266,3529.6684060304233
10916,5335.902276268967
24856,2326.403446975194
41506,7382.5477394076015
26702,2012.234415896806
35549,2185.1859341081604
42321,3140.434526754339
10984,4313.051509073752
13789,3448.529235798786
37086,2392.17644166591
9121,5537.0680068190795
39563,4199.26737525299
7709,3122.3164131696853
36764,5226.82824947919
396,3451.261675476301
3183,2923.5289806377796
10366,2584.7316908595435
42112,1613.9155367464612
13909,8696.912552481137
20417,2526.797699889043
41599,2522.0773228337134
42742,1363.3204774293588
4578,4630.183748662794
40872,2207.505218695632
15872,1639.995679597835
35445,1701.4590823408914
364,2555.8975534395236
33400,2484.309913366695
21630,1787.4241096265591
11879,9639.373121536511
16662,2891.0851183156956
10179,2556.1744543144946
4972,3143.374288335263
4666,3517.0754038020173
45259,1846.5062840640533
45969,3230.2813092517963
16700,2090.003779684274
42305,6571.206352139616
44987,3550.3366410651925
44545,4544.634396494537
26035,13651.149494494257
25039,3000.4876805588615
22224,4339.450847554193
3196,2125.621048143453
17402,6469.585130481639
46274,1157.0471843282432
5004,1423.4992726890011
37950,2510.226626245507
37717,3010.7873272133666
25719,1101.169554671885
417,2386.2448951751217
43030,3550.5928707732255
34362,3084.8437536763245
8119,3335.881402015418
30769,1864.5235063451566
19503,1441.1242961620076
29415,3988.6446445274264
30675,4072.456768681137
41679,1967.5223915759318
1422,2507.8606814118484
45343,2103.9273607810715
31448,2084.0404195550277
12009,2824.7016767280747
20230,3011.9754401842956
13491,5855.904383248966
40433,10022.353584425462
44376,2301.3397607711977
14746,4190.8484329167095
28090,4190.307067320472
31166,3448.1356640311596
7684,3247.7828850508877
16786,5861.918284950508
8678,2320.13284322677
4620,2531.5706741820272
23708,1869.389051847835
18742,4446.460437649049
29779,2840.2935239981766
29197,4429.915797115795
23777,4142.867866354172
35390,3010.5804895020156
40008,4782.639076283971
3925,1808.2435354584834
11957,2032.2766839218511
40677,5508.946659839887
12524,3678.4105624265862
32659,2343.6137658468915
16586,2685.164040945618
35869,6645.909770129725
19372,2805.124086058293
14059,1826.9464699129242
15481,2708.6772665361873
41124,1574.7935218665477
37226,2066.7292233029143
18178,801.7054021083713
29534,5014.405895101306
12351,1512.0073152634059
28155,5184.772784875593
19873,1815.1067847990898
40679,2635.7340959859503
6206,5637.161812245944
22988,2253.162034492939
8326,5855.7509662171005
20169,1537.4242553488436
37153,2634.9753882538294
42577,1471.2619800885202
119,7642.656592428051
43086,3990.571600742909
34471,1882.5096325268235
30022,4581.182030060382
36665,2218.4839012427815
22728,5964.28266638715
39263,4487.996266605773
36879,12553.173575327794
29544,2897.7836236942867
27459,1635.777074395551
35864,3040.930084644474
3462,2433.0094081110965
20176,3014.1652567865285
27888,1726.0602953980897
11691,8216.842315078251
8182,880.4198631874722
37309,6500.218839772282
31629,3371.975806005543
31351,1520.3674256607212
27433,1985.1390096470047
29007,1997.1378618358149
19928,3738.627361867231
14151,6735.273120026934
34657,2072.851589521605
13135,1401.8844124152424
32655,2068.9220241860057
18615,3992.7094421541346
12989,5230.418137735285
13301,2538.6902223800753
20887,5705.59492326893
33111,3015.6876059918945
5285,2073.7095719037643
37184,7368.26397079933
41820,3336.3479207447494
39083,1298.5807238095638
41527,2464.289481305321
2332,5102.666432059991
37550,1733.306148292375
46530,2511.0491796206643
3065,1235.9225293651311
45551,2798.1460294692542
542,1282.3578286645368
46600,5008.338698578613
30985,1389.8640025842747
41476,3511.410264229289
4740,2442.805729489195
19041,5177.428399371296
30681,1500.1635850751493
37404,3029.28899573083
14149,2190.5905412465636
31544,2705.6787746020377
1313,2668.846827074375
13110,3383.450357053843
26937,1554.0348847875641
43711,1798.6707471842806
10157,5411.450519426998
11453,2777.9815825905193
12616,3675.5578813656402
7460,1596.5908790688934
41744,3939.275826506077
21054,2262.1456573863225
6670,4876.060691821894
27145,1588.1032489688273
7578,2352.7766834441422
33162,1006.9203958313961
33239,3006.1228200090322
37779,1866.3258928194493
46481,1995.9856357861884
2866,2753.52592048207
35847,3534.465074453239
7378,2042.240962508457
29301,4121.5262419493265
45855,2705.457749646598
29873,2683.0925930785174
10087,2677.2160851494928
33380,2247.5852310370456
8303,7580.121836439282
22340,2581.6724300204137
18054,3949.9703583806945
32644,1766.799145496462
9189,1739.8610236525487
38249,2317.475096364158
35504,1508.7146589513015
12757,10934.160499310026
36424,3522.7838254853855
15021,1252.5136017462135
43492,2582.770311892153
16948,2856.125335983333
30883,10108.67323191376
7496,5100.586250490918
44107,2135.8427893154108
10171,8881.911641682467
45872,3519.2247669817493
9473,4396.1557664788625
2732,3695.3537958092784
8559,6114.28576571723
25533,2899.0420005676037
8028,2340.3802107277816
9494,4337.325196385945
15112,3935.6127035247005
40749,2330.3412005436926
44906,1402.806547465623
44655,2141.8306422286005
38132,1885.5925694173823
34669,2198.042252912904
12207,3664.4978733600205
15421,5132.894085470279
41498,2214.1452018459618
23993,3798.8639072898713
46418,2616.9220848831833
2523,9912.417151240143
42683,4032.929054976236
19974,3250.8385526367692
19164,3296.7680430797404
1059,2060.8495171490235
40031,1019.8260899970476
12097,4356.903628238098
15013,6690.127657474983
22428,1643.5970464878885
8263,3863.9972000855455
4943,14970.18580730804
22997,1493.053930597205
12210,600.321073438562
40636,1587.2402836132476
10352,11611.671714364264
10710,15418.279062387805
23633,1995.8568654935514
27460,2090.651058720997
36455,1962.5627148693623
3126,5983.842760299991
2187,1508.6267916702598
5685,3208.691055860281
36614,5673.310559492215
46011,5539.334361285258
16528,1790.7699940942045
37139,2949.183879681992
6652,2483.8805499157265
23911,3042.3765569435363
6339,2654.08238897367
27388,1355.374811168123
21645,5080.135124181546
31333,4076.7454311928955
21655,3267.114727663296
44770,2065.243122645402
24531,2312.6699899067926
34378,5522.961830055525
33607,2629.5509261779407
21988,5249.335493525506
4034,987.1035082102578
35081,2557.1498155603267
25976,21239.10037820581
18566,5086.722690166618
44253,2414.5358516590727
36438,3238.0241374926372
25589,2330.9739881451505
27957,3157.9518425925767
18475,3054.722176969191
2422,2847.0074160086415
12967,2852.573994604229
21193,1715.0847242025031
25398,4995.568480739282
35935,23337.218397131557
31614,2353.5807156745987
9405,2303.2531720298302
19859,1269.0792382382417
197,1794.9780121585823
43364,1526.6039065269192
17264,4674.1948383350955
26986,1699.8968518355027
24090,2275.8058717617714
24747,2340.619507156196
35413,1701.3977251678762
44857,7777.9417863958715
26154,3601.2687105804966
6151,1408.8424893917424
28305,3021.7085531713647
541,1821.6249239719111
39491,14082.852654455632
40476,2236.658690876933
2736,2526.5361937898733
285,1348.0334572379384
9234,2447.036769659996
1689,5709.255965482842
41688,1652.4990174795266
42106,2245.9038114031773
25569,6243.154881154752
13408,1595.5211294039805
16525,8204.68356030742
10003,3523.453882961855
6807,2510.6833112977097
35213,5903.501605019543
7707,8090.5669698272
23732,1550.000265315243
5941,1762.9151411081332
32575,1875.3071225232898
19933,16891.792930633255
21950,1716.1139862998643
10628,3458.933691988183
14416,1450.431712892102
21149,423.5603396891878
42408,2815.24103562116
19610,3334.5226989250045
46428,7582.406240416906
25855,1662.9188756805333
12598,3002.9706560666546
32498,3086.231184413656
42381,3119.3604958609894
23125,3743.951235668788
10456,2641.7371598550126
19754,1089.3755795513766
21513,22121.43251103871
34076,2676.951389376559
35269,11195.521056573478
31097,7660.519755684756
9062,4835.92919938089
39871,3667.1093615872983
13793,4649.548882664195
407,2103.9350371038245
5854,3376.8258813775897
9345,1797.8294277639582
20301,1882.660787141903
26102,4739.133896978123
4436,1930.2172414641832
36737,2715.675079013281
35880,2788.853603694972
2205,1536.7079369026142
44914,2436.141900992948
14101,2182.5881728089666
24790,6153.062712795315
42912,1930.984931676605
1123,2483.2134937389637
13428,2139.70175501756
30762,3267.5971405672803
27666,2448.0963693693916
20216,4248.717919647352
36610,2052.285252653021
14908,2916.9859037163424
2773,3363.590926753365
32447,3835.208575321868
9401,4137.671464355395
11342,2594.5908541698723
2195,5723.50322927883
8519,6644.919908876518
27921,5305.795698101682
28983,1759.3921289707155
25155,3379.3517004007285
761,2602.268241917402
17028,3696.471852443398
2058,2013.187901242637
4785,1469.633494263497
7182,1913.2077192692389
20805,2771.649149098823
18165,2565.4110834816015
7565,3519.3605178089897
21888,2929.6602402703306
36297,1880.5729480494977
40046,3573.1504293521252
13397,1560.963792898015
22949,3188.910257697061
10264,2260.5667778152656
10005,2277.2715445694935
16516,2086.116224831238
24815,2553.2904142399243
33556,2300.802076318207
31865,3213.211622109491
26080,1972.5842203029126
8173,1148.0739037898422
15084,2260.1823166485296
28586,2298.330853714284
7840,3302.1067575297056
7910,1538.4910622779685
36084,2810.3700262582092
42510,1693.9641547734216
5828,1659.8001249127672
30504,1597.310572605204
8287,3802.0473214855897
11904,1207.083683020059
5194,2352.823593739783
501,1895.0711851931621
13153,3463.320490383535
19830,6077.644009013867
3832,2274.783086232831
44342,1870.3125001992055
42944,2792.7751195052697
40484,2233.438665961062
16087,2356.4426512774758
42927,9771.610992225922
25726,2476.8215106443595
23023,4797.508985812282
21895,19343.09042947965
26501,3228.351189393448
10664,2499.797377146045
35798,1823.5439498023002
34331,1414.2428085734834
41852,3877.9635207548667
19733,1938.2710524785189
21119,3180.1342689233743
22653,4620.246519526043
39861,2253.2672015546964
39386,3061.673637266134
33327,1573.4930317556698
43796,1921.6926251312254
40497,5549.067863956618
10234,17554.237198864932
35450,15725.74704176176
40635,1797.1656608566184
4272,2489.3417128730584
16425,4734.883714960599
35768,3855.3822026241673
46275,2385.854234040946
1226,2731.979943388895
13024,2608.4686497621838
38035,3152.162917709126
6136,3573.5910952693735
2156,3696.1765497236424
39099,1518.72731904566
26697,5731.793941989268
36235,7034.210174941866
1746,1689.786016306622
30446,1912.7168557352718
871,2279.1182589567
32492,1384.4253553522467
13629,2339.6955619021955
8353,2386.290545483161
38140,2390.7843488669328
46668,4735.341137971158
1636,1495.0955297890505
46529,5607.458598165444
44971,2319.3626326283697
2981,5022.371585104798
5343,4170.865243160621
25307,5031.936415223823
556,1351.044872737662
5626,3083.1802791066702
11340,2406.299033108392
23325,2423.7548807582416
45514,3111.6146760414363
10610,5441.507775680145
15552,5115.5476197802745
44940,4984.4640899539
3432,1993.9173543916963
26052,2557.5832239097012
35634,2045.226582359536
25312,3291.214846063954
20171,13347.318917585279
37447,2241.688641027583
4356,1836.200612445923
8572,7447.847909517232
1163,1490.1434435864405
19017,2785.443727675499
31665,2719.3132016573363
3755,2315.486554368106
4968,2759.895454680645
35771,2341.506438437695
957,5137.471374617058
17851,2061.83812909264
45274,4287.106501844099
2990,8035.504077316155
22217,1964.4540848264742
45035,5878.052171522805
30237,2688.910763517333
46581,2013.6121918882482
1283,2464.309340877917
27846,3890.800676959346
44533,2977.0631170435126
32271,4739.259796306878
16017,2111.050317433856
37490,1356.207544451528
6662,1853.2590952343905
41923,1936.8666045331704
40562,4210.429486563101
24532,3690.722063252408
34364,2492.801643631977
25196,5377.358905048917
4907,1698.8985244779099
26257,6035.244199184721
17975,1675.801225505385
14843,2324.9796735091218
2357,3959.444232101836
46538,6667.172184965967
23963,2950.7314949232828
42656,3310.8311672357286
45064,1564.2739399922739
20177,2235.3916557923963
28199,2242.4930579179318
35127,3611.9315488787283
7105,12996.056130411793
33622,4333.293433852684
10055,19867.251646854576
4870,3891.226162868519
31389,2995.7647136069745
25495,1460.7051032821705
44202,3178.360717263264
749,1591.4861520044083
46133,5173.3083936140865
36478,10495.922431182153
13101,4146.731130782828
8625,12930.505560160596
6685,2070.730713740593
13929,5741.014328745722
19649,2743.653314388095
45769,2010.0085637262882
4274,4122.315769783925
21822,1769.4697989698004
22021,2578.7496639481947
39795,822.5756622086085
23890,3021.1146076549635
5345,5410.928687358237
31392,2768.9615057756564
21801,5082.429440010405
39498,6360.061973361809
29703,3998.319490918555
32639,4566.177233351741
13131,5631.621827752065
33416,2106.6128206677827
7234,3110.5114194116613
16009,1799.8328358515741
17925,4503.906379934576
5265,1550.2921285725827
7306,5844.286217963636
12336,14046.885490340213
43507,2329.9353047905347
17573,1837.909651533854
3013,2008.0147065148685
34561,1950.789068037217
6218,2723.1242692486235
20381,2076.361579340955
22938,2994.290656931522
37747,2345.509984483651
39442,6215.045913379897
45971,2100.035923855129
30723,3687.158501651644
26229,7049.242353547114
36304,2105.4900178745565
35751,2323.9146968486502
35624,3467.7232970606333
42073,5720.651256769665
40362,5487.028331484431
14515,2666.0672007872877
30535,3684.929661318664
22666,1260.5745881627804
45883,1872.9673151249679
42978,2759.9236913641093
3634,2111.6095140585885
23471,2521.320613417066
17897,2983.891866545589
20591,2435.859597721723
1939,4377.691282831552
8606,8106.629251039891
13721,2253.2558235186543
19742,1744.4822302848522
15810,2337.059933411926
40078,1892.5504223321307
3808,5360.888871782053
27099,1704.3154705109557
6257,2041.2237428310054
33176,5320.848796919909
8691,3164.4977247920338
7101,2518.4245620368247
21797,2276.4314865311476
16655,2340.6560850636097
39134,4531.885622681296
14591,2021.7389832685526
8820,3612.434053815862
41423,2861.2968149366166
36635,3199.8222764484995
16411,7008.254752925401
1159,1569.9394632398414
20534,1582.4558700500845
46018,6169.066906288911
16065,2222.7044287171902
14761,2794.4508089536826
18938,13166.786389091922
9086,6000.997005404509
39160,3940.2013203062497
7130,1550.1824157485864
35201,1936.2422477052232
21403,4269.725634586602
11816,8975.621516592466
1841,10656.247195343885
1540,1761.8276140544492
35218,1756.2273679340435
28841,4272.0143603254
8482,2515.3021145613875
34165,3499.4260099281696
41805,10649.249896106849
33748,1505.127195455449
6013,2163.6639361853454
30469,10522.28554851963
1409,5633.91150306505
23566,2885.426665739599
4627,2005.1813375055333
26587,3693.9135110298544
21264,5610.447575523994
16188,1688.1321026319326
16613,3090.654920692681
8307,2158.599757613853
23496,2139.571654383393
17576,5958.910429649366
28154,1211.7259041203563
2093,2004.1926183129399
35103,2517.1009788300844
46876,980.0814412888958
36816,7476.9116131554365
1471,3840.5117802141485
25046,6070.617868294192
4560,4257.296067192376
27690,2574.976870089001
7174,1892.8841000741052
15105,3090.091608467535
46849,7521.741698538108
41619,2227.4540838297103
27407,5146.5566024094305
17979,31174.272125877218
9336,4202.325027830866
34813,3834.6884429409415
2940,7552.186931687533
31352,1487.1642751205725
34817,2142.3480728561103
32224,1757.3164852976984
20005,2076.5780045733018
8996,3734.1818885090465
11370,3777.0406381833673
35503,1154.7984266965877
22261,3131.0962487033858
28439,3968.069333407666
17710,1343.318009288572
9498,3227.826678262981
30402,3055.440982970362
20509,3145.20369781092
30325,2419.6598471120647
15626,6514.823647204837
28809,3739.669125278342
41257,7812.2868682202425
3552,6749.880437600609
29246,994.958818830004
20270,3443.9558569629053
27595,2295.9656080909217
15560,4355.237700521944
18693,4551.80946527436
10531,3590.759882298621
7102,6304.998145569203
26252,4182.876505156409
24233,1496.9296726549303
38202,3213.2943983944333
25654,2227.46016388636
31885,2171.8561655079257
6433,6750.877173351281
43888,3667.419678213418
42119,3800.5936656006406
14551,2224.4617426592577
12012,11321.713938838242
22592,3896.819952617944
37339,1094.5590634828723
35388,2329.0339926250026
32714,2946.6164884049567
2261,2183.135857316988
9270,2726.112951977277
12380,4803.667539681146
19079,5625.2760041854635
34929,2375.61480968306
20397,3271.8617287822185
28329,4480.662038909802
11411,2945.638191414067
1202,2977.8321252112873
19348,2169.8253952308173
7869,1681.8521245824118
27587,2065.609361157632
36274,13510.089458959821
15297,1375.7159645176346
38782,3904.132283393695
4704,2425.237834457483
22561,3213.585721137229
45836,2245.1296652192123
1863,4129.915554255553
23097,2569.7722904848156
9705,1924.7246349881052
39633,2944.352575547558
6416,1671.6106525409275
954,2537.673244194945
18351,2934.136375023592
24451,1995.7772868228008
38360,4439.877156970815
2532,2396.8654565604784
35748,2428.6642014418144
40958,2392.3850419726077
24449,1955.1715696033782
8982,2122.6487654476327
44434,1343.5952540772498
35471,2469.384542961539
24793,6086.217489843517
354,3796.1589683412058
10890,1673.335101226543
1441,1852.7746325227567
20988,5478.481745820022
43882,3132.3266337840305
33338,5287.242826249641
39377,1285.1420207096576
19625,2389.4862040437556
7752,3218.229804106816
37966,1407.7460644360676
6004,2078.6046583758475
19797,1688.1631569353376
1472,1934.6185482854125
9635,2292.0961961418234
36997,1661.5618964901228
2998,2623.8881140632866
12483,1605.210586280103
5907,3005.914310785717
22429,2319.8336128246656
24315,2502.5920865756775
11566,3650.686267723102
21112,1834.478350328137
22074,3572.121278728094
24824,4083.0380297444835
6465,3852.0499584084537
4797,2379.588270155987
33659,6083.849424569714
281,1461.1062103255085
5201,3643.5243121675953
9194,1543.6788265343787
41708,14012.842631128533
7416,2766.560361097246
40579,4204.228114565577
16996,7192.550728392709
44305,2568.101669576082
18414,14085.695868998246
29054,1694.9824716353444
46225,3707.0802810997243
43767,3101.1412758759993
29818,11635.91974063579
22032,4595.109565175401
35356,3772.8772657048785
5236,892.3636231441312
15765,2456.8933654530265
44424,5435.457510005317
26404,1409.0894473664848
2877,2364.4549850338703
15243,2136.005608037008
13598,2120.507585941407
21980,8113.911009598298
34684,1961.9807016546729
34155,6973.545958837293
2548,2265.1173125866835
4528,3010.654517415252
4114,8296.863742255255
9733,3197.3983830926177
29432,2616.4649625980205
3323,3190.430397039496
7244,5815.353613136216
17865,10596.050714603622
21025,3618.18419656147
22122,2271.9705044193083
14698,4326.530245028262
44611,2882.302456639044
36834,2313.225903394512
15554,6593.720729474941
19569,2412.4567423165154
32302,3624.6633250372124
43685,2280.3581777226254
44003,4320.806104966086
39290,1609.1260115004852
39408,4843.079577062653
6283,3120.071106181622
13903,4419.514032929414
34680,8555.153612250313
15727,3531.293356253221
7442,2262.312866694105
1747,5658.466039800263
9143,2176.703428093457
44283,1663.3315199687718
37710,6281.506502466543
8716,3937.6706399960667
13470,3468.898627105537
12972,1988.701596940917
30255,3471.287351345334
5545,5894.71088354592
35942,4645.528829398361
9602,1183.3220762709009
14435,5431.497608532917
46526,6219.265989052631
10887,13046.709066841624
37718,4208.970405346804
32026,1959.2106885859273
19999,2147.9510733052307
41282,1884.643608835968
11414,6990.93179368919
34638,2499.142205008958
26934,2150.1856710475768
32956,2964.7939209928772
44037,5867.654970445532
30947,3183.681348226766
16379,1571.1889573339674
40339,2426.02874399897
3435,3410.9229360698146
30075,1756.3630219810218
3525,2620.3413621678005
994,3175.4096433152245
9176,771.6633405020539
13090,2410.334334065542
23462,9455.001528025809
18330,3368.828212020142
23,6719.173512129801
8535,3954.1231788848636
16615,2625.195823973162
3946,1702.0165048839424
5184,1546.872840526688
18085,6146.570269138528
23799,3907.434820293332
28739,3863.7832863860212
31735,2524.3188015225314
46053,1614.2529255257866
29300,2330.3421095129097
27741,3328.6906144634722
15856,1849.4633785220533
34972,4850.605407500843
43577,1602.901857518085
3957,8992.848323199354
22924,3019.806368461328
1714,1489.7583045761867
14300,3369.7279486957573
8841,2623.1879610537962
1188,2189.1330015715644
21705,3040.6094417184177
12893,2669.7063749736544
38979,1545.1654063636915
34780,7380.203661715251
34069,1366.315168235044
20372,2977.6141080258344
29229,1266.3283813147734
31391,4959.021321740118
16450,2891.672885884971
39509,5506.236813624941
15551,2655.6326053968496
8538,1568.386779073318
10424,4206.651403800831
10995,1754.6050126540467
25403,4973.131456974026
46139,1656.886242588089
42546,1598.5991156175155
22768,3056.7463376204773
17187,1112.363964600551
27288,976.1204650425985
26187,3143.6215388700516
43593,4094.082673617286
7119,8030.31081357431
40772,1956.847409153519
32207,5603.975119539997
14159,12010.717288881971
32491,1212.4557436261107
39244,2706.6018333273787
14271,2824.9067254430142
26840,3902.137633336218
38905,2022.1645697137976
14046,4529.80971847378
11184,3724.032894040279
21932,2310.979162678884
13523,1958.5428093439318
27876,2809.790716716339
32770,2699.7125211183284
18543,1621.6051607270683
39027,5529.675471346029
2913,4696.442048845687
10429,1854.2726259095011
43020,3062.6499671361444
44225,4837.112318401098
32132,3376.003270832711
23553,2453.6908012778927
38863,1616.1259925173563
22495,1932.2474240733964
33707,4629.472547143314
4502,1572.2824095002504
11925,8043.96590322443
46442,2461.4951663312386
45666,2394.262304397004
13744,1607.2824645403603
8285,3542.5594047363443
20212,1991.4074876461382
40733,1763.4848627271183
42924,7099.6339281216415
10212,3430.595011871819
30235,7900.27209971652
12561,3978.293780409311
33187,4150.944496981587
12792,5082.338059490576
44155,2979.226776623986
2639,14858.653192868274
38334,1534.3393042327039
4300,5272.275906010408
2901,1354.2177355606711
12562,2665.5563305035116
5233,3418.823048369688
9370,3080.185430074848
24950,2623.641364957813
24253,3907.4940889734944
3257,4122.984546716273
43661,3527.6955588038654
32581,5492.688471713092
42678,2721.6512790177117
6587,3626.5688586739216
6321,2180.620979701101
21340,4340.533918308081
44922,1098.2386180458477
14633,7176.794297057971
37574,4017.4711054605646
35265,1370.7879841632175
